"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"1338",1388,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",35.2,-91.83,"Arkansas, USA",14,14,0.71
"1339",1389,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",27.66,-81.52,"Florida, USA",21,21,0.29
"1340",1390,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.17,-82.9,"Georgia, USA",61,61,0.33
"1341",1391,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",37.53,-85.29,"Kentucky, USA",24,24,0.25
"1342",1392,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.98,-91.96,"Louisiana, USA",20,20,0.3
"1343",1393,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",39.05,-76.8,"Maryland, USA",10,10,1
"1344",1394,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.35,-89.4,"Mississippi, USA",15,15,0.4
"1345",1395,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",37.96,-91.83,"Missouri, USA",22,22,0.55
"1346",1396,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",35.54,-79.39,"North Carolina, USA",15,15,0.33
"1347",1397,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",33.92,-80.9,"South Carolina",27,27,0.56
"1348",1398,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",35.84,-86.34,"Tennessee",20,20,0.55
"1349",1399,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",37.43,-78.66,"Virginia, USA",15,15,0.47
"1350",1400,"Neospora caninum","Odocoileus virginianus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",38.64,-80.61,"West Virginia",31,31,0.84
"1351",1401,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.17,-81.8,"North Central: Osceola National Forest (Columbia and Baker counties), Marion county",44,44,0.68
"1352",1402,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.3,-85.5,"Florida Panhandle: Escambia county,Bay county, Gulf county, Calhoun County, Gadsden County",32,32,0.94
"1353",1403,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",25.75,-81,"South Florida: Palm Beach County, Collier County, Monroe County, Dade County",74,74,0.34
"1354",1404,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",26,-81.33,"Southwest Florida:Collier (Florida Panther National Wildlife Refuge, Fakahatchee Strand State Preser",162,162,0.11
"1355",1405,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",26,-81.33,"Southwest Florida:Collier (Florida Panther National Wildlife Refuge, Fakahatchee Strand State Preser",162,81,0.07
"1356",1406,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",26,-81.33,"Southwest Florida:Collier (Florida Panther National Wildlife Refuge, Fakahatchee Strand State Preser",145,54,0.46
"1357",1407,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",26,-81.33,"Southwest Florida:Collier (Florida Panther National Wildlife Refuge, Fakahatchee Strand State Preser",145,145,0.44
"1358",1408,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",26,-81.33,"Southwest Florida:Collier (Florida Panther National Wildlife Refuge, Fakahatchee Strand State Preser",145,91,0.43
"1359",1409,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",26,-81.33,"Southwest Florida:Collier (Florida Panther National Wildlife Refuge, Fakahatchee Strand State Preser",162,81,0.14
"1360",1410,"Sarcocystis odocoileocanis","Odocoileus virginianus",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.32,-86.9,"Alabama, USA",34,34,0.88
"1361",1411,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.08,-96.98,"Payne County, Oklahoma",1,1,1
"1362",1412,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.08,-96.98,"Payne County, Oklahoma",1,1,1
"1363",1413,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.08,-96.98,"Payne County, Oklahoma",1,1,1
"1364",1414,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.4
"1365",1415,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.4
"1366",1416,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-85.13,"St. Vincent lsand, Franklin County, Florida",6,6,0.5
"1367",1417,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,2,1
"1368",1418,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,1,1
"1369",1419,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,2,1
"1370",1420,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-82.3,"Alachua county, Florida",2,1,1
"1371",1421,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.35,-81.6,"Duval county, Florida",16,8,1
"1372",1422,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.35,-81.6,"Duval county, Florida",16,8,1
"1373",1423,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",30.35,-81.6,"Duval county, Florida",16,16,1
"1374",1424,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",31.97,-99.9,"Texas, USA",157,157,0.73
"1375",1425,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",31.07,-95.14,"Brushy Creek Experimental Ranch, Trinity County, Texas",57,57,0.8
"1376",1426,"Theileria cervi","Odocoileus virginianus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Odobenidae","terrestrial",31.07,-95.14,"Brushy Creek Experimental Ranch, Trinity County, Texas",57,57,0.8
"1377",1427,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",39.01,-98.48,"Kansas, USA",106,106,0.44
"1378",1428,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",40.48,-82.63,"Ohio: Franklin county Metropolitan parks, Delaware, Fairfield, Franklin, Geauga, Hocking, Perry and",147,147,0.44
"1379",1429,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.32,-86.9,"Alabama: Chambers, Lee, Macon, Monroe and Wilcox counties",15,8,0.11
"1380",1430,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",32.32,-86.9,"Alabama: Chambers, Lee, Macon, Monroe and Wilcox counties",15,15,0.33
"1381",1431,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",41.14,-102.3,"Deuel, Nebraska",7,7,0.43
"1382",1432,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",41.2,-101.66,"Keith County, Nebraska",7,7,0.43
"1383",1433,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,1367,0.3
"1384",1434,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,835,0.34
"1385",1435,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,728,0.41
"1386",1436,"Toxoplasma gondii","Odocoileus virginianus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Odobenidae","terrestrial",46.73,-94.69,"Minnesota:  12 different Minnesota state, county, and city parks and wildlife management areas in 4",1367,639,0.18
"1387",1437,"Trypanosoma cervi","Odocoileus virginianus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.2
"1388",1438,"Trypanosoma cervi","Odocoileus virginianus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Odobenidae","terrestrial",36.88,-87.97,"Lakes, Lyon and Trigg Counties, Kentucky",5,5,0.2
"1389",1439,"Trypanosoma cervi","Odocoileus virginianus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Odobenidae","terrestrial",29.66,-85.13,"St. Vincent lsand, Franklin County, Florida",6,6,0.33
"1390",1440,"Trypanosoma perodictici","Otolemur crassicaudatus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Galagonidae","terrestrial",-13.2,27.9,"ZAMBIA",NA,NA,NA
"1391",1441,"Trypanosoma brucei","Ourebia ourebi",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",-7.53,34.66,"Ruma National Park",1,1,1
"1392",1442,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,203,0.06
"1393",1443,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,82,0.02
"1394",1444,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,108,0.06
"1395",1445,"Toxoplasma gondii","Ovibos moschatus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",69.9,-106.63,"Northwest Territories(Holman,Cambridge Bay, Kugluktuk)",203,100,0.1
"1396",1446,"Toxoplasma gondii","Ovis ammon",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",39.19,-6.15,"Guadiana, Spain",11,11,0.091
"1397",1447,"Toxoplasma gondii","Ovis ammon",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",38.37,-3.83,"Sierra Morena, Spain",8,8,0.125
"1398",1448,"Neospora caninum","Ovis aries",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",49.82,15.47,"Czech Republic",76,76,NA
"1399",1449,"Toxoplasma gondii","Ovis aries",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",49.82,15.47,"Czech Republic",76,76,NA
"1400",1450,"Toxoplasma gondii","Ovis aries",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",49.74,15.33,"4 areas: (1) within a 15 km radius of Strakonice, (2) military training areas near Karlovy Vary, Mim",29,29,0.1
"1401",1451,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",45.33,-116.57,"Hells Canyon National Recreation Area, Idaho, USA",1,1,1
"1402",1452,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",45.33,-116.57,"Hells Canyon National Recreation Area, Idaho, USA",1,1,1
"1403",1453,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",45.33,-116.57,"Hells Canyon National Recreation Area, Idaho, USA",1,1,1
"1404",1454,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",44.39,-114.66,"Idaho state, USA",24,24,0.04
"1405",1455,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",39.36,-116.66,"Nevada",107,107,0.00935
"1406",1456,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",43.94,-120.55,"Oregon",70,70,0.01
"1407",1457,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",48.83,-117.25,"Hall Mountain, Washington",411,411,0.04
"1408",1458,"Toxoplasma gondii","Ovis canadensis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",43.08,-107.29,"Wyoming, USA",8,8,0.12
"1409",1459,"Neospora caninum","Ozotoceros bezoarticus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",-19.01,-57.65,"Corumba, Brazil",16,16,0.75
"1410",1460,"Neospora caninum","Ozotoceros bezoarticus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",-18.12,-52.91,"National Park of Emas, Brazil",23,23,0.13
"1411",1461,"Toxoplasma gondii","Ozotoceros bezoarticus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Cervidae","terrestrial",-18.12,-52.91,"Emas National Park, Goias State, BRAZIL",41,41,0.12
"1412",1462,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,23,0.08
"1413",1463,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",48,48,0.104
"1414",1464,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",39,39,0.167
"1415",1465,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",29,29,0.103
"1416",1466,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",28,28,0.1
"1417",1467,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",59,59,0.051
"1418",1468,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",12,12,0.128
"1419",1469,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",29,29,0.035
"1420",1470,"Balantidium coli","Pan troglodytes",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-4.7,29.61,"Gombe Stream National Park, Lake Tanganyika, Tanzania",24,24,0.208
"1421",1471,"Chilomastix mesnili","Pan troglodytes",0,1,1,1,0,0,"Metamonada","Eopharyngia","Retortamonadida","Chilomastigidae","primates","Primates","Hominidae","terrestrial",-0.5,11.66,"Lope",NA,66,0.03
